TIME, NECK,,, SHOULDER_LEFT,,, ELBOW_LEFT,,, WRIST_LEFT,,, HAND_LEFT,,
, x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
20:23:57:1704796194,-183.166321,-112.501663,2420.897705,-54.926144,-97.506676,2471.470703,98.581032,-38.966644,2345.917969,119.262489,-137.896759,2204.839111,74.028580,-193.398239,2212.889648,-220.477234,-70.042572,2301.011719,-71.410149,38.725533,2199.343750,54.982841,-55.733604,2121.962891,35.463982,-128.598022,2103.845459
20:23:57:1704796301,-182.244125,-114.766602,2419.893066,-53.504711,-98.936897,2469.693359,110.016693,-48.008739,2353.274170,130.781296,-143.061951,2209.244141,80.348198,-194.498352,2213.499756,-220.151199,-72.211311,2300.020264,-71.790543,36.951519,2197.078125,53.256199,-60.163677,2120.185303,32.644615,-133.031540,2102.795410
20:23:58:1704796427,-181.851105,-114.733696,2418.881592,-53.440517,-98.136703,2469.785889,117.859772,-56.329193,2360.600830,141.171402,-153.745193,2218.239258,85.559891,-199.894730,2218.755859,-219.103241,-72.605232,2298.424805,-71.411194,36.580650,2193.918945,52.057140,-64.932899,2119.604492,30.110628,-137.958893,2104.101074
20:23:58:1704796570,-184.605682,-117.274384,2418.816162,-56.207561,-99.749962,2471.922607,101.274796,-38.646137,2349.875000,126.874420,-135.620743,2206.576904,83.108902,-193.210541,2213.003906,-220.883560,-73.119072,2297.972168,-72.124481,33.250683,2190.060059,49.502865,-70.532074,2113.842285,26.979988,-144.253555,2100.752197
20:23:58:1704796702,-181.983154,-116.141960,2423.485352,-52.244247,-97.935608,2472.984375,102.337433,-31.556763,2349.707031,127.426895,-126.287102,2204.658691,86.375877,-185.677216,2212.984375,-219.579727,-73.248428,2302.312744,-72.733597,32.897160,2191.273438,47.610188,-67.181641,2108.058838,25.992714,-141.183136,2094.655273
20:23:58:1704796827,-182.489746,-117.501747,2424.103760,-53.450188,-97.954391,2478.817139,123.221169,-48.029087,2374.907959,149.894302,-150.079666,2232.698730,91.341034,-194.379395,2229.151367,-219.084534,-74.713005,2300.907715,-71.256683,34.767933,2189.718018,47.917953,-73.163269,2110.369141,22.160372,-146.403427,2094.978027
20:23:58:1704796970,-182.527985,-117.524742,2424.067627,-53.372017,-98.050064,2478.567627,123.243187,-48.438202,2374.406738,149.534805,-150.548645,2232.166260,90.897202,-194.745529,2228.708496,-219.131149,-74.715843,2300.880615,-71.276367,34.634075,2189.592041,47.766083,-73.452492,2110.250488,21.924675,-146.668579,2094.879395
20:23:58:1704797102,-182.727951,-117.416306,2424.160889,-53.451866,-97.953262,2478.478516,122.591721,-47.667255,2373.618896,148.809967,-149.803238,2231.353760,90.345871,-194.264450,2228.148926,-219.334167,-74.610008,2300.953857,-71.434036,34.669682,2189.601562,47.631851,-73.371674,2110.179932,21.802570,-146.599060,2094.788330
20:23:58:1704797227,-181.087967,-114.345078,2421.627441,-46.106876,-96.531860,2461.365967,126.028656,-55.943684,2347.031494,149.168747,-156.205353,2203.315430,90.308678,-199.724289,2208.479248,-218.754379,-72.456467,2298.804932,-71.472618,28.218523,2179.570068,40.581470,-88.277122,2102.688232,21.734684,-164.648636,2110.121094
20:23:59:1704797370,-181.050491,-114.370369,2421.608398,-46.060280,-96.561951,2461.295898,126.021851,-55.982399,2346.894287,149.125595,-156.215439,2203.161621,90.272118,-199.737045,2208.334473,-218.732071,-72.469391,2298.800781,-71.467209,28.238573,2179.588867,40.485039,-88.386208,2102.772217,21.549425,-164.736328,2110.163330
